#Powered_by_ParaTranz
CRISIS_BACK_DOWN_WE_ACCEPT_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_WE_ACCEPT_1;$ACTOR$
CRISIS_BACK_DOWN_WE_ACCEPT_2;From $ACTOR$
CRISIS_BACK_DOWN_WE_ACCEPT_3;A proposal to resolve the current crisis has been accepted by our nation
CRISIS_BACK_DOWN_WE_ACCEPT_4;Its terms are as follows::
CRISIS_BACK_DOWN_WE_ACCEPT_5;$TERMS$
CRISIS_BACK_DOWN_WE_ACCEPT_6;*
CRISIS_BACK_DOWN_WE_ACCEPT_LOG;Our nation has accepted $ACTOR$'s proposal to resolve the current crisis
CRISIS_BACK_DOWN_WE_ACCEPT_BTN1;Excellent!
CRISIS_BACK_DOWN_WE_ACCEPT_BTN2;Excellent!
CRISIS_BACK_DOWN_WE_ACCEPT_BTN3;View
CRISIS_BACK_DOWN_WE_ACCEPT_MAP;Peace!
CRISIS_BACK_DOWN_THEY_ACCEPT_SETUP;When another nation accepts your proposal to resolve the crisis
CRISIS_BACK_DOWN_THEY_ACCEPT_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_THEY_ACCEPT_1;$RECIPIENT$
CRISIS_BACK_DOWN_THEY_ACCEPT_2;$RECIPIENT$
CRISIS_BACK_DOWN_THEY_ACCEPT_3;has accepted our proposal to resolve the current crisis
CRISIS_BACK_DOWN_THEY_ACCEPT_4;*
CRISIS_BACK_DOWN_THEY_ACCEPT_5;*
CRISIS_BACK_DOWN_THEY_ACCEPT_6;Terms: $TERMS$
CRISIS_BACK_DOWN_THEY_ACCEPT_LOG;$RECIPIENT$ has accepted our peace proposal
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN1;Excellent!
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN2;Excellent!
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN3;View
CRISIS_BACK_DOWN_THEY_ACCEPT_MAP;*
CRISIS_BACK_DOWN_OTHER_ACCEPT_SETUP;When another nation accepts a proposal to resolve the crisis
CRISIS_BACK_DOWN_OTHER_ACCEPT_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_OTHER_ACCEPT_1;$RECIPIENT$
CRISIS_BACK_DOWN_OTHER_ACCEPT_2;$RECIPIENT$
CRISIS_BACK_DOWN_OTHER_ACCEPT_3;has accepted the proposal from $ACTOR$
CRISIS_BACK_DOWN_OTHER_ACCEPT_4;to resolve the crisis
CRISIS_BACK_DOWN_OTHER_ACCEPT_5;*
CRISIS_BACK_DOWN_OTHER_ACCEPT_6;Terms: $TERMS$
CRISIS_BACK_DOWN_OTHER_ACCEPT_LOG;$RECIPIENT$ has accepted $ACTOR$'s peace proposal
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN1;Excellent!
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN2;Excellent!
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN3;View
CRISIS_BACK_DOWN_OTHER_ACCEPT_MAP;*
CRISIS_BACK_DOWN_WE_DECLINE_SETUP;When our nation refuses a crisis resolution proposal
CRISIS_BACK_DOWN_WE_DECLINE_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_WE_DECLINE_1;$ACTOR$
CRISIS_BACK_DOWN_WE_DECLINE_2;From $ACTOR$
CRISIS_BACK_DOWN_WE_DECLINE_3;peace proposal has been rejected by us
CRISIS_BACK_DOWN_WE_DECLINE_4;Its terms are as follows::
CRISIS_BACK_DOWN_WE_DECLINE_5;$TERMS$
CRISIS_BACK_DOWN_WE_DECLINE_6;*
CRISIS_BACK_DOWN_WE_DECLINE_LOG;We have rejected $ACTOR$'s proposal to resolve the crisis
CRISIS_BACK_DOWN_WE_DECLINE_BTN1;Excellent!
CRISIS_BACK_DOWN_WE_DECLINE_BTN2;Excellent!
CRISIS_BACK_DOWN_WE_DECLINE_BTN3;View
CRISIS_BACK_DOWN_WE_DECLINE_MAP;*
CRISIS_BACK_DOWN_THEY_DECLINE_SETUP;When another nation refuses your proposal to resolve the crisis
CRISIS_BACK_DOWN_THEY_DECLINE_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_THEY_DECLINE_1;$RECIPIENT$
CRISIS_BACK_DOWN_THEY_DECLINE_2;$RECIPIENT$
CRISIS_BACK_DOWN_THEY_DECLINE_3;has refused our proposal to resolve the crisis
CRISIS_BACK_DOWN_THEY_DECLINE_4;*
CRISIS_BACK_DOWN_THEY_DECLINE_5;*
CRISIS_BACK_DOWN_THEY_DECLINE_6;*
CRISIS_BACK_DOWN_THEY_DECLINE_LOG;$RECIPIENT$ has refused our crisis resolution proposal
CRISIS_BACK_DOWN_THEY_DECLINE_BTN1;Excellent!
CRISIS_BACK_DOWN_THEY_DECLINE_BTN2;Excellent!
CRISIS_BACK_DOWN_THEY_DECLINE_BTN3;View
CRISIS_BACK_DOWN_THEY_DECLINE_MAP;*
CRISIS_BACK_DOWN_OTHER_DECLINE_SETUP;When another nation refuses a crisis resolution proposal
CRISIS_BACK_DOWN_OTHER_DECLINE_HEADER;$MONARCHTITLE$
CRISIS_BACK_DOWN_OTHER_DECLINE_1;$RECIPIENT$
CRISIS_BACK_DOWN_OTHER_DECLINE_2;$RECIPIENT$
CRISIS_BACK_DOWN_OTHER_DECLINE_3;has refused the proposal from $ACTOR$
CRISIS_BACK_DOWN_OTHER_DECLINE_4;to resolve the crisis
CRISIS_BACK_DOWN_OTHER_DECLINE_5;*
CRISIS_BACK_DOWN_OTHER_DECLINE_6;*
CRISIS_BACK_DOWN_OTHER_DECLINE_LOG;$RECIPIENT$ has refused $ACTOR$'s crisis resolution proposal
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN1;Excellent!
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN2;Excellent!
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN3;View
CRISIS_BACK_DOWN_OTHER_DECLINE_MAP
CRISIS_BACK_DOWN_DI;Crisis Resolution Proposal
CRISIS_OFFER_DI;Invitation to Join a Side in the Crisis
CRISIS_BACK_DOWNTITLE;Crisis
OFFER_CRISIS_PEACE;Offer Concessions
DEMAND_CRISIS_PEACE;Demand Concessions
COLONIAL_POINTS;Colonial Power
COLONIAL_POINTS_TECH;Colonial Power Points
CRISIS_TITLE_COUNTRY;$COUNTRY_ADJ$ Crisis
CRISIS_DESCRIPTION_INFLUENCE;Contest for Control of $COUNTRY$
NAVAL_SORT_LABEL;Sort By:
NAVAL_SORT_TYPE;Type
NAVAL_SORT_STANCE;Stance
NAVAL_SORT_STR_ORG;Strength/Organization
battleship;Battleship
UNCOLONIZED_WITHDRAW;Withdraw
UNCOLONIZED_INVEST_LVL1;Expedition
UNCOLONIZED_INVEST_LVL2;Pioneer
UNCOLONIZED_INVEST_LVL3;Outpost
UNCOLONIZED_INVEST_LVL4;Settlement
UNCOLONIZED_INVEST_LVL5;Garrison Post
UNCOLONIZED_DO_INVEST_LVL1;Send Expedition
UNCOLONIZED_DO_INVEST_LVL2;Send Pioneers
UNCOLONIZED_DO_INVEST_LVL3;Build Outpost
UNCOLONIZED_DO_INVEST_LVL4;Establish Settlement
UNCOLONIZED_DO_INVEST_LVL5;Strengthen Garrison
CB_TENSION;Casus Belli:?Y$VAL$?!
TENSION_FROM_ACTIVE_CRISIS;Active Crisis:?Y$VAL$?!
AT_WAR_TENSION_DECAY;$COUNTRY$ is at war:?Y$VAL$?!
TRIGGER_FLASHPOINT_TAG;Flashpoint Attacker
CRISIS_NO_SIDE_PICKED_SETUP;When our nation refuses to support a side in the crisis
CRISIS_NO_SIDE_PICKED_HEADER;*
CRISIS_NO_SIDE_PICKED_1;Diplomatic Hesitation
CRISIS_NO_SIDE_PICKED_2;Due to our failure to act as actively as expected
CRISIS_NO_SIDE_PICKED_3;Our nation's prestige has decreased by?R$PENALTY$?!
CRISIS_NO_SIDE_PICKED_4;From now on, we must actively participate in international politics if we do not want to risk being underestimated
CRISIS_NO_SIDE_PICKED_5;*
CRISIS_NO_SIDE_PICKED_6;*
CRISIS_NO_SIDE_PICKED_LOG;We failed to act before the current crisis ended
CRISIS_NO_SIDE_PICKED_BTN1;OK
CRISIS_STARTED_SETUP;An International Crisis Begins
CRISIS_STARTED_HEADER;$MONARCHTITLE$
CRISIS_STARTED_1;International Crisis
CRISIS_STARTED_2;An international crisis caused by diplomatic tension has broken out in
CRISIS_STARTED_3;$CRISISTARGET$
CRISIS_STARTED_4;We need not worry; this will be resolved in a civilized manner
CRISIS_STARTED_5;*
CRISIS_STARTED_6;*
CRISIS_STARTED_LOG;A new crisis has begun
CRISIS_STARTED_BTN1;OK
CRISIS_BECAME_WAR_SETUP;A Crisis Has Escalated to War
CRISIS_BECAME_WAR_HEADER;$MONARCHTITLE$
CRISIS_BECAME_WAR_1;International Crisis
CRISIS_BECAME_WAR_2;Diplomatic negotiations under the current crisis have failed
CRISIS_BECAME_WAR_3;It seems the battlefield will decide who is right
CRISIS_BECAME_WAR_4;*
CRISIS_BECAME_WAR_5;*
CRISIS_BECAME_WAR_6;*
CRISIS_BECAME_WAR_LOG;A crisis has escalated to war
CRISIS_BECAME_WAR_BTN1;OK
IS_IN_CRISIS;Involved in a Crisis
IS_NOT_IN_CRISIS;Not Involved in a Crisis
BACK_CRISIS_DI;Proposal to Support a Nation in Crisis
CRISIS_NOBODY_BACKED_SETUP;When no nation intervenes in the crisis
CRISIS_NOBODY_BACKED_HEADER;$MONARCHTITLE$
CRISIS_NOBODY_BACKED_1;The crisis has been averted for now
CRISIS_NOBODY_BACKED_2;This crisis occurred in
CRISIS_NOBODY_BACKED_3;?Y$CRISISTARGET$?!
CRISIS_NOBODY_BACKED_4;It did not draw international attention at this time
CRISIS_NOBODY_BACKED_5;*
CRISIS_NOBODY_BACKED_6;*
CRISIS_NOBODY_BACKED_LOG;No nation intervened in the current crisis
CRISIS_NOBODY_BACKED_BTN1;OK
BP_TOOL_ICON_INFANTRY;Infantry Icon
BP_TOOL_ICON_COMBAT;Combat Icon
BP_TOOL_ICON_CAVALRY;Cavalry Icon
BP_TOOL_ICON_ARTILLERY;Artillery Icon
BP_TOOL_ICON_NAVAL;Naval Base Icon
BP_TOOL_ICON_INVASION;Invasion Icon
BP_TOOL_ICON_WOODEN_SHIP;Warship Icon
BP_TOOL_ICON_IRONCLAD;Ironclad Icon
BP_TOOL_ICON_INDUSTRY;Factory Icon
BP_TOOL_ICON_COLONY;Colony Icon
BP_TOOL_ICON_WARGOAL_1;War Goal Icon
BP_TOOL_ICON_WARGOAL_2;War Goal Icon
TAKE_SIDE_PENALTY;Prestige penalty for not supporting any side:?R$VAL$?!
NO_CALL_ALLY_CRISIS;Cannot call allies to join a crisis war before the World Wars are enabled
PRODUCTION_BONUS;$BON$ bonus from:
